game_date,release_speed,batter,pitcher,events,description,zone,stand,p_throws,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,ax,ay,az,launch_speed,launch_angle,release_spin_rate,pitch_name,pitcher_name
2018-08-28,89.5,571970,572750,,foul,11.0,L,R,,1,2,-1.4283,0.2841,-0.9904,2.728,-16.9706,26.4829,-28.5627,74.1,16.0,1837.0,Changeup,버틀러
2018-08-28,89.7,571970,572750,,swinging_strike,13.0,L,R,,1,1,-1.5309,0.2282,-0.9643,1.5213,-18.0738,26.2709,-28.5932,,,1745.0,Changeup,버틀러
2018-08-28,90.7,571970,572750,,swinging_strike,4.0,L,R,,1,0,-1.4178,0.6147,-0.6339,2.1545,-17.1518,26.399,-24.2171,,,1899.0,2-Seam Fastball,버틀러
2018-08-28,84.1,571970,572750,,ball,6.0,L,R,,0,0,0.3387,-0.5606,0.7746,2.3156,2.4363,23.6197,-37.4733,,,2445.0,Curveball,버틀러
2018-08-28,95.4,592518,572750,sac_fly,hit_into_play_score,9.0,R,R,fly_ball,0,1,-0.8401,1.3323,0.3141,2.0442,-11.4641,28.7788,-14.1215,100.0,36.0,2070.0,4-Seam Fastball,버틀러
2018-08-28,94.7,592518,572750,,foul,14.0,R,R,,0,0,-0.6562,1.41,0.8506,2.097,-9.5889,30.7374,-13.2097,70.5,64.0,2014.0,4-Seam Fastball,버틀러
2018-08-28,93.9,457759,572750,field_out,hit_into_play,2.0,R,R,fly_ball,1,2,-0.2623,0.7198,-0.1917,3.0333,-4.8259,32.5495,-22.7912,97.3,53.0,2075.0,Cutter,버틀러
2018-08-28,93.5,457759,572750,,foul,1.0,R,R,,1,1,-0.9489,1.0787,-0.4363,3.1921,-12.7281,26.4981,-18.3994,,,1951.0,2-Seam Fastball,버틀러
2018-08-28,84.2,457759,572750,,blocked_ball,14.0,R,R,,0,1,0.3629,-0.2176,2.0744,1.4371,2.2232,18.917,-33.8002,,,2448.0,Curveball,버틀러
2018-08-28,94.4,457759,572750,,called_strike,6.0,R,R,,0,0,-1.2644,0.93,0.3561,2.3341,-17.5668,28.7602,-19.398,,,1998.0,2-Seam Fastball,버틀러
2018-08-28,88.1,592626,572750,single,hit_into_play_score,13.0,L,R,line_drive,0,1,-1.2374,0.4835,-1.3605,2.3212,-13.705,24.7208,-26.426,78.0,18.0,1622.0,Changeup,버틀러
2018-08-28,83.0,592626,572750,,called_strike,9.0,L,R,,0,0,0.2908,-0.5153,0.6838,2.0023,2.0617,20.9675,-36.862,,,2352.0,Curveball,버틀러
2018-08-28,93.0,621035,572750,single,hit_into_play_no_out,8.0,R,R,line_drive,0,0,-0.8722,1.2312,0.2721,2.0629,-11.3766,25.9527,-16.1759,75.9,20.0,2062.0,4-Seam Fastball,버틀러
2018-08-28,92.8,571771,572750,single,hit_into_play_no_out,8.0,R,R,ground_ball,1,1,-1.1758,1.3419,-0.2114,1.8551,-14.9213,30.7416,-14.854,107.6,6.0,2012.0,4-Seam Fastball,버틀러
2018-08-28,82.7,571771,572750,,called_strike,2.0,R,R,,1,0,0.3827,-0.4182,0.0446,2.7782,3.0811,22.2654,-36.1541,,,2450.0,Curveball,버틀러
2018-08-28,92.7,571771,572750,,ball,12.0,R,R,,0,0,-0.7093,1.2525,1.6048,2.862,-10.0749,29.6756,-16.5093,,,2068.0,4-Seam Fastball,버틀러
2018-08-28,94.9,641355,572750,field_out,hit_into_play,7.0,L,R,ground_ball,2,1,-0.6053,1.5211,-0.2948,2.2164,-8.1222,30.5731,-11.955,74.5,-7.0,2181.0,4-Seam Fastball,버틀러
2018-08-28,90.1,641355,572750,,blocked_ball,14.0,L,R,,1,1,-1.4154,0.5171,0.2175,0.0328,-17.113,27.0982,-24.5034,,,2069.0,2-Seam Fastball,버틀러
2018-08-28,94.9,641355,572750,,ball,13.0,L,R,,0,1,-0.8842,1.2844,-1.1826,2.4072,-11.5333,27.6552,-14.9263,,,2065.0,4-Seam Fastball,버틀러
2018-08-28,94.3,641355,572750,,foul,9.0,L,R,,0,0,-0.799,1.5198,0.3483,2.4107,-10.8412,32.036,-12.2606,86.0,84.0,2352.0,4-Seam Fastball,버틀러
2018-08-24,95.4,457763,572750,walk,ball,11.0,R,R,,3,2,-1.2035,1.2959,-1.2742,3.8287,-15.7288,30.7709,-15.1369,,,2013.0,2-Seam Fastball,버틀러
2018-08-24,96.3,457763,572750,,foul,7.0,R,R,,3,1,-1.4104,1.2338,-0.3299,1.5912,-18.8384,29.9547,-14.8321,,,2150.0,2-Seam Fastball,버틀러
2018-08-24,96.3,457763,572750,,called_strike,8.0,R,R,,3,0,-1.2437,1.2057,-0.192,2.0685,-16.9981,29.0776,-15.3406,,,2117.0,2-Seam Fastball,버틀러
2018-08-24,94.7,457763,572750,,ball,14.0,R,R,,2,0,-1.1564,1.1415,1.6009,1.8342,-16.1266,26.1486,-16.7268,,,2062.0,2-Seam Fastball,버틀러
2018-08-24,85.6,457763,572750,,blocked_ball,14.0,R,R,,1,0,0.2038,-0.5103,1.6823,0.0026,0.8197,23.6128,-36.128,,,2610.0,Curveball,버틀러
2018-08-24,95.4,457763,572750,,ball,13.0,R,R,,0,0,-1.3438,1.2397,-0.152,1.3212,-17.9132,31.2369,-14.9289,,,2089.0,2-Seam Fastball,버틀러
2018-08-24,94.4,605412,572750,single,hit_into_play_no_out,4.0,L,R,ground_ball,0,0,-1.434,1.1154,-0.4499,2.1933,-18.5827,29.8144,-17.1422,90.0,7.0,2014.0,2-Seam Fastball,버틀러
2018-08-24,94.7,457705,572750,walk,ball,11.0,R,R,,3,2,-1.3919,0.9396,-1.2775,3.669,-17.7295,29.3285,-20.0855,,,1980.0,2-Seam Fastball,버틀러
2018-08-24,94.7,457705,572750,,ball,13.0,R,R,,2,2,-0.7604,1.5186,-0.1899,1.0514,-10.091,28.8529,-11.4426,,,2081.0,4-Seam Fastball,버틀러
2018-08-24,95.2,457705,572750,,foul,4.0,R,R,,2,1,-1.3049,1.0756,-0.7194,2.6861,-17.04,28.6493,-17.7454,,,2113.0,2-Seam Fastball,버틀러
2018-08-24,85.2,457705,572750,,ball,14.0,R,R,,1,1,0.355,-0.2645,1.0563,1.657,2.6454,23.5448,-34.29,,,2554.0,Curveball,버틀러
2018-08-24,93.8,457705,572750,,ball,13.0,R,R,,0,1,-1.4548,1.2076,-1.5001,2.5874,-17.9707,29.1629,-16.5261,,,2107.0,2-Seam Fastball,버틀러
2018-08-24,94.6,457705,572750,,called_strike,8.0,R,R,,0,0,-1.3896,1.0148,-0.2122,1.5027,-18.2494,29.6693,-18.0715,,,2111.0,2-Seam Fastball,버틀러
2018-08-24,93.0,452254,572750,field_out,hit_into_play,8.0,R,R,ground_ball,2,1,-1.3203,0.9765,-0.2259,1.6022,-16.577,28.6287,-19.2361,99.9,7.0,2069.0,2-Seam Fastball,버틀러
2018-08-24,84.1,452254,572750,,ball,12.0,R,R,,1,1,0.4663,0.1259,1.9111,2.705,3.3881,21.6725,-30.7664,,,2426.0,Curveball,버틀러
2018-08-24,93.4,452254,572750,,ball,13.0,R,R,,0,1,-1.4354,0.9876,-1.6409,1.5941,-17.4597,29.3693,-18.9333,,,2050.0,2-Seam Fastball,버틀러
2018-08-24,92.9,452254,572750,,called_strike,9.0,R,R,,0,0,-1.1448,1.0505,0.5492,2.2491,-14.8305,28.486,-18.6671,,,1994.0,2-Seam Fastball,버틀러
2018-08-24,94.7,621453,572750,field_out,hit_into_play,13.0,L,R,ground_ball,0,1,-1.2369,1.0963,-1.1417,2.0594,-16.0506,28.6185,-17.1763,82.9,-21.0,1966.0,2-Seam Fastball,버틀러
2018-08-24,94.2,621453,572750,,foul,2.0,L,R,,0,0,-1.3313,1.0085,-0.1686,2.9312,-17.7006,28.6705,-18.8453,73.3,22.0,2036.0,2-Seam Fastball,버틀러
2018-08-24,94.6,491676,572750,field_out,hit_into_play,8.0,R,R,ground_ball,0,0,-1.2756,1.4461,0.2488,1.8244,-17.2147,31.0848,-12.5552,82.9,-21.0,2014.0,2-Seam Fastball,버틀러
2018-08-24,95.8,543063,572750,field_out,hit_into_play,14.0,L,R,ground_ball,2,2,-0.8451,1.5127,0.4835,1.4386,-11.8884,32.3462,-11.3757,82.9,-21.0,2235.0,4-Seam Fastball,버틀러
2018-08-24,95.5,543063,572750,,foul,7.0,L,R,,2,1,-1.5061,0.8878,-0.7509,1.6227,-19.9566,32.3961,-19.4407,74.2,-1.0,2056.0,2-Seam Fastball,버틀러
2018-08-24,94.7,543063,572750,,ball,14.0,L,R,,1,1,-1.576,0.94,0.156,0.8332,-20.9389,31.7222,-18.6041,,,2074.0,2-Seam Fastball,버틀러
2018-08-24,93.9,543063,572750,,swinging_strike,8.0,L,R,,1,0,-1.5773,0.7811,0.095,1.5299,-20.6903,32.4013,-21.1826,,,2050.0,2-Seam Fastball,버틀러
2018-08-24,95.0,543063,572750,,ball,13.0,L,R,,0,0,-1.2904,1.3247,-0.4623,0.7523,-17.3284,29.686,-13.2863,,,2153.0,2-Seam Fastball,버틀러
2018-08-18,86.4,405395,572750,field_out,hit_into_play,9.0,R,R,fly_ball,2,2,-0.8987,0.775,0.4819,2.1895,-10.5615,23.9121,-23.4805,89.2,49.0,1811.0,Changeup,버틀러
2018-08-18,81.5,405395,572750,,foul,1.0,R,R,,2,2,0.2191,-0.4043,-0.4493,2.9597,1.6831,21.4125,-36.0891,78.2,74.0,2556.0,Curveball,버틀러
2018-08-18,81.5,405395,572750,,blocked_ball,14.0,R,R,,1,2,0.2466,-0.3901,1.3767,0.4114,1.2988,21.3272,-34.9128,,,2570.0,Curveball,버틀러
2018-08-18,87.8,405395,572750,,foul,9.0,R,R,,1,1,-1.503,0.4561,0.3657,2.1064,-17.4974,25.265,-26.6989,,,1694.0,Changeup,버틀러
2018-08-18,87.3,405395,572750,,ball,14.0,R,R,,0,1,-1.5016,0.4645,0.2147,1.4059,-16.9866,23.6968,-26.3524,,,1732.0,Changeup,버틀러
2018-08-18,91.7,405395,572750,,called_strike,2.0,R,R,,0,0,-0.813,1.3039,0.031,2.716,-10.6024,27.8164,-16.1567,,,2096.0,4-Seam Fastball,버틀러
2018-08-18,92.8,457708,572750,single,hit_into_play_no_out,4.0,R,R,ground_ball,1,1,-1.2194,0.9665,-0.4996,2.2745,-15.4481,26.5938,-19.6062,87.9,-18.0,2005.0,2-Seam Fastball,버틀러
2018-08-18,86.7,457708,572750,,foul,5.0,R,R,,1,0,-1.3284,0.3324,0.2167,2.2576,-15.101,24.0607,-28.236,85.1,-33.0,1677.0,Changeup,버틀러
2018-08-18,80.8,457708,572750,,ball,11.0,R,R,,0,0,0.1777,-0.386,-1.4307,2.7067,1.5704,21.0384,-35.7508,,,2383.0,Curveball,버틀러
2018-08-18,92.2,664058,572750,strikeout,called_strike,12.0,R,R,,2,2,-1.1679,0.6799,0.6389,3.6239,-15.3455,25.6828,-23.9449,,,1917.0,2-Seam Fastball,버틀러
2018-08-18,92.9,664058,572750,,ball,11.0,R,R,,1,2,-0.8601,1.3113,-1.3662,3.9013,-10.5353,27.5384,-16.1312,,,1897.0,4-Seam Fastball,버틀러
2018-08-18,87.3,664058,572750,,foul,8.0,R,R,,1,2,-1.3395,0.5417,-0.2296,1.9195,-15.2954,24.5067,-25.7519,96.7,-9.0,1653.0,Changeup,버틀러
2018-08-18,86.9,664058,572750,,ball,13.0,R,R,,0,2,-1.5964,0.3913,-0.4726,-0.3751,-17.6132,24.9665,-26.3467,,,1613.0,Changeup,버틀러
2018-08-18,93.0,664058,572750,,foul,11.0,R,R,,0,2,-1.1595,1.14,-0.9641,2.5434,-14.6679,28.4141,-17.3944,97.5,-14.0,2053.0,2-Seam Fastball,버틀러
2018-08-18,89.7,664058,572750,,foul,12.0,R,R,,0,2,0.2419,0.8277,1.1495,2.8053,1.6058,24.672,-22.4283,70.2,27.0,2136.0,Cutter,버틀러
2018-08-18,87.9,664058,572750,,foul,13.0,R,R,,0,1,-1.3547,0.4193,-0.377,1.2206,-15.429,23.8336,-26.6864,,,1790.0,Changeup,버틀러
2018-08-18,92.3,664058,572750,,called_strike,12.0,R,R,,0,0,-0.7402,1.4731,0.8643,2.5925,-10.0025,25.7237,-13.834,,,2094.0,4-Seam Fastball,버틀러
2018-08-18,91.9,594777,572750,field_out,hit_into_play,5.0,L,R,line_drive,3,2,-0.8778,1.3643,0.0063,2.5943,-11.3079,27.0949,-15.118,104.3,20.0,2087.0,4-Seam Fastball,버틀러
2018-08-18,92.5,594777,572750,,ball,12.0,L,R,,2,2,-0.7345,1.4855,1.5766,2.9569,-10.4173,27.5434,-13.755,,,2093.0,4-Seam Fastball,버틀러
2018-08-18,91.7,594777,572750,,ball,12.0,L,R,,1,2,-0.7131,1.4862,0.1764,5.2148,-9.124,27.2277,-15.2483,,,1973.0,4-Seam Fastball,버틀러
2018-08-18,82.9,594777,572750,,foul,6.0,L,R,,1,1,0.4357,0.1048,0.6588,2.4283,3.4682,21.4515,-30.9309,70.7,67.0,2455.0,Curveball,버틀러
2018-08-18,91.9,594777,572750,,ball,12.0,L,R,,0,1,-0.8421,1.4894,0.5263,4.1534,-10.6948,26.8637,-14.9092,,,2033.0,4-Seam Fastball,버틀러
2018-08-18,90.4,594777,572750,,foul,3.0,L,R,,0,0,-0.8239,1.4865,0.7236,3.4074,-10.4531,28.4012,-15.1435,101.5,45.0,2057.0,4-Seam Fastball,버틀러
2018-08-18,87.7,458913,572750,field_out,hit_into_play,5.0,L,R,popup,0,0,-1.3604,0.7043,-0.1417,2.4572,-15.6265,25.5623,-24.0393,81.6,61.0,1605.0,Changeup,버틀러
2018-08-18,91.0,621493,572750,home_run,hit_into_play_score,7.0,R,R,fly_ball,2,2,-1.101,1.0934,-0.7076,1.563,-13.6537,26.725,-18.3604,100.0,28.0,2086.0,2-Seam Fastball,버틀러
2018-08-18,88.3,621493,572750,,ball,11.0,R,R,,1,2,-1.2251,1.1394,-1.0607,3.9733,-13.7051,25.576,-19.8323,,,1772.0,Changeup,버틀러
2018-08-18,93.2,621493,572750,,foul,2.0,R,R,,1,2,-0.7854,1.4885,0.1613,3.3035,-10.4089,27.025,-13.5598,77.2,54.0,1998.0,4-Seam Fastball,버틀러
2018-08-18,95.0,621493,572750,,foul,13.0,R,R,,1,2,-1.4224,0.8902,-0.9142,2.4643,-18.781,28.3469,-19.8322,55.9,-35.0,2000.0,2-Seam Fastball,버틀러
2018-08-18,92.2,621493,572750,,foul,7.0,R,R,,1,2,-0.7748,0.6357,-0.5703,2.1162,-9.9606,27.3265,-23.8273,95.5,-4.0,2136.0,2-Seam Fastball,버틀러
2018-08-18,93.4,621493,572750,,foul,5.0,R,R,,1,2,-0.8924,1.5814,0.1824,2.3238,-11.7065,30.9955,-11.9199,,,2022.0,4-Seam Fastball,버틀러
2018-08-18,93.0,621493,572750,,called_strike,12.0,R,R,,1,1,-0.9689,1.5606,0.8581,2.7209,-13.0637,30.7148,-12.5689,,,1946.0,4-Seam Fastball,버틀러
2018-08-18,92.8,621493,572750,,called_strike,5.0,R,R,,1,0,-0.9832,1.4738,-0.132,2.3987,-12.543,30.1181,-13.5921,,,1980.0,4-Seam Fastball,버틀러
2018-08-18,93.1,621493,572750,,ball,11.0,R,R,,0,0,-1.3368,0.8618,-0.3616,3.7442,-17.1333,28.6992,-21.5761,,,1912.0,2-Seam Fastball,버틀러
2018-08-18,82.4,527043,572750,field_out,hit_into_play,2.0,R,R,ground_ball,0,0,0.2839,-0.4595,-0.1422,2.9776,2.1484,22.2311,-36.687,81.4,-5.0,2224.0,Curveball,버틀러
2018-08-18,94.5,660271,572750,home_run,hit_into_play_score,2.0,L,R,fly_ball,2,1,-0.9015,1.4824,0.0101,3.46,-12.1814,29.835,-13.1686,106.7,26.0,2193.0,4-Seam Fastball,버틀러
2018-08-18,87.9,660271,572750,,ball,13.0,L,R,,1,1,-1.4116,0.5325,-1.4739,1.9483,-15.7209,25.0679,-25.7169,,,1731.0,Changeup,버틀러
2018-08-18,92.5,660271,572750,,called_strike,14.0,L,R,,1,0,-0.9992,1.3705,0.8986,1.9733,-13.2379,28.1391,-14.6906,,,2073.0,4-Seam Fastball,버틀러
2018-08-18,94.2,660271,572750,,ball,11.0,L,R,,0,0,-0.9254,1.5379,-0.6752,4.5582,-11.9711,29.6629,-13.3014,,,2231.0,4-Seam Fastball,버틀러
2018-08-18,83.9,592743,572750,field_out,hit_into_play,3.0,R,R,fly_ball,0,1,0.2365,-0.2392,0.3522,3.0064,1.6958,20.8628,-34.5713,88.7,42.0,2544.0,Curveball,버틀러
2018-08-18,84.0,592743,572750,,foul,9.0,R,R,,0,0,0.154,-0.0606,0.2818,2.0992,0.7796,23.9294,-32.4158,,,2360.0,Curveball,버틀러
2018-08-18,93.0,405395,572750,single,hit_into_play_score,2.0,R,R,ground_ball,2,1,-0.7463,1.5489,-0.0996,3.5567,-9.8179,28.3773,-13.0725,100.2,-1.0,1964.0,4-Seam Fastball,버틀러
2018-08-18,93.6,405395,572750,,ball,12.0,R,R,,1,1,-0.6497,1.6305,0.8179,5.5087,-9.0589,29.7666,-12.9948,,,1986.0,4-Seam Fastball,버틀러
2018-08-18,83.1,405395,572750,,foul,6.0,R,R,,1,0,0.1883,-0.2812,0.8285,2.4138,1.0017,21.2082,-34.7314,56.2,-6.0,2533.0,Curveball,버틀러
2018-08-18,81.0,405395,572750,,ball,11.0,R,R,,0,0,0.2677,-0.1366,-1.1412,4.3372,2.3372,19.4179,-34.0786,,,2300.0,Curveball,버틀러
2018-08-18,93.4,457708,572750,single,hit_into_play_no_out,1.0,R,R,line_drive,3,2,-1.1793,1.2239,-0.7397,3.0112,-14.8301,29.2664,-16.6621,94.2,9.0,2116.0,2-Seam Fastball,버틀러
2018-08-18,84.0,457708,572750,,foul,11.0,R,R,,3,2,0.2524,-0.2393,-0.9635,2.9934,2.3262,21.7515,-34.6829,61.4,34.0,2393.0,Curveball,버틀러
2018-08-18,92.0,457708,572750,,ball,11.0,R,R,,2,2,-0.8824,1.4026,-1.153,3.5996,-10.4228,27.8884,-15.3233,,,1926.0,4-Seam Fastball,버틀러
2018-08-18,82.3,457708,572750,,blocked_ball,14.0,R,R,,1,2,0.3746,-0.2774,1.1812,0.5875,2.5775,21.2033,-33.927,,,2434.0,Curveball,버틀러
2018-08-18,82.7,457708,572750,,called_strike,6.0,R,R,,1,1,0.3676,0.0206,0.5333,2.8213,2.8462,21.2798,-31.9248,,,2442.0,Curveball,버틀러
2018-08-18,92.4,457708,572750,,called_strike,2.0,R,R,,1,0,-0.7917,1.4301,-0.2693,3.1501,-9.8485,26.7853,-14.4651,,,2038.0,4-Seam Fastball,버틀러
2018-08-18,83.4,457708,572750,,ball,11.0,R,R,,0,0,0.1402,0.1067,-0.1705,4.2144,0.9787,18.8205,-31.5178,,,2431.0,Curveball,버틀러
2018-08-18,94.2,664058,572750,single,hit_into_play_no_out,11.0,R,R,line_drive,3,2,-1.0299,1.3635,-1.0149,2.5176,-13.3631,30.0756,-13.7336,63.3,23.0,2090.0,4-Seam Fastball,버틀러
2018-08-18,94.0,664058,572750,,foul,8.0,R,R,,3,2,-1.1068,1.3039,-0.0205,1.9175,-14.4485,28.6637,-14.7293,83.7,32.0,2103.0,4-Seam Fastball,버틀러
2018-08-18,83.6,664058,572750,,ball,14.0,R,R,,2,2,0.3069,-0.0904,1.2533,1.3371,2.0492,21.5315,-32.3263,,,2519.0,Curveball,버틀러
2018-08-18,93.7,664058,572750,,called_strike,7.0,R,R,,2,1,-1.1498,1.2947,-0.8104,2.1658,-15.3233,28.7262,-14.1918,,,2052.0,4-Seam Fastball,버틀러
2018-08-18,94.0,664058,572750,,called_strike,6.0,R,R,,2,0,-0.8848,1.522,0.7653,2.2926,-12.1881,28.1625,-12.3244,,,2247.0,4-Seam Fastball,버틀러
2018-08-18,93.9,664058,572750,,ball,11.0,R,R,,1,0,-1.2376,1.3244,-1.2448,3.7821,-15.3693,28.6564,-15.6907,,,2070.0,2-Seam Fastball,버틀러
2018-08-18,82.8,664058,572750,,ball,11.0,R,R,,0,0,0.0563,0.1139,-0.4853,4.1238,0.1561,19.444,-31.5204,,,2545.0,Curveball,버틀러
2018-08-13,90.3,605113,572750,field_out,hit_into_play,6.0,R,R,ground_ball,2,2,0.1478,0.6432,0.5916,2.6075,0.7369,27.1235,-24.1994,61.0,-53.0,2160.0,Cutter,버틀러
2018-08-13,83.1,605113,572750,,ball,14.0,R,R,,1,2,0.2412,-0.0143,0.8078,-0.2115,1.4694,22.3109,-30.9622,,,2447.0,Curveball,버틀러
2018-08-13,90.9,605113,572750,,ball,14.0,R,R,,0,2,0.0345,0.7347,2.5098,1.2261,-1.5267,26.3259,-22.5514,,,2262.0,Cutter,버틀러
2018-08-13,83.0,605113,572750,,called_strike,12.0,R,R,,0,1,0.2342,-0.0205,0.8318,3.1078,1.4196,22.2764,-32.4382,,,2504.0,Curveball,버틀러
2018-08-13,92.3,605113,572750,,called_strike,9.0,R,R,,0,0,-0.7779,1.6741,0.4764,2.0901,-10.2632,28.8219,-11.2269,,,2178.0,4-Seam Fastball,버틀러
2018-08-13,88.2,518614,572750,field_out,hit_into_play,4.0,L,R,ground_ball,1,0,-1.4872,0.3671,-0.6456,2.1711,-16.708,24.6313,-27.6475,82.9,-24.0,1700.0,Changeup,버틀러
2018-08-13,92.6,518614,572750,,ball,14.0,L,R,,0,0,-1.2802,0.906,0.7041,1.4262,-16.4045,26.2472,-20.2427,,,1953.0,2-Seam Fastball,버틀러
2018-08-13,87.0,606466,572750,field_out,hit_into_play,13.0,L,R,ground_ball,1,1,-1.4092,0.1933,-0.8751,1.8703,-15.3951,24.8624,-29.537,74.8,-2.0,1554.0,Changeup,버틀러
2018-08-13,85.4,606466,572750,,ball,14.0,L,R,,0,1,-1.435,0.5987,0.2582,-0.0944,-15.44,23.9041,-24.5867,,,1758.0,Changeup,버틀러
2018-08-13,91.4,606466,572750,,called_strike,9.0,L,R,,0,0,-1.2578,1.1382,0.3915,1.7208,-15.5644,27.473,-17.9364,,,1986.0,2-Seam Fastball,버틀러
2018-08-13,94.4,519306,572750,field_out,hit_into_play,5.0,R,R,fly_ball,3,2,-0.796,1.3614,-0.1914,2.7202,-10.5104,28.9088,-14.2932,87.3,32.0,2031.0,4-Seam Fastball,버틀러
2018-08-13,83.5,519306,572750,,ball,14.0,R,R,,2,2,0.3061,-0.1987,0.7547,0.402,2.1435,22.2713,-33.0172,,,2586.0,Curveball,버틀러
2018-08-13,93.3,519306,572750,,swinging_strike,13.0,R,R,,2,1,-1.0903,1.0332,-0.0152,1.3285,-13.9841,28.9642,-18.183,,,2113.0,2-Seam Fastball,버틀러
2018-08-13,92.7,519306,572750,,ball,11.0,R,R,,1,1,-1.1114,1.0626,-1.8996,2.9603,-13.0707,29.4175,-18.9027,,,2040.0,2-Seam Fastball,버틀러
2018-08-13,83.7,519306,572750,,called_strike,14.0,R,R,,1,0,0.3692,0.0939,1.0298,2.4736,2.7016,21.3804,-31.0323,,,2532.0,Curveball,버틀러
2018-08-13,91.6,519306,572750,,ball,4.0,R,R,,0,0,0.0176,0.5671,-0.8161,2.7654,-0.1157,28.6109,-24.9612,,,2231.0,Cutter,버틀러
2018-08-13,87.1,500871,572750,field_out,hit_into_play,13.0,L,R,ground_ball,1,2,-1.5103,0.5301,-1.5704,1.16,-16.2201,25.6029,-25.5145,82.9,-21.0,1826.0,Changeup,버틀러
2018-08-13,92.0,500871,572750,,ball,11.0,L,R,,0,2,-0.7679,1.2802,-0.4394,4.0955,-9.6154,27.8987,-17.1302,,,2089.0,4-Seam Fastball,버틀러
2018-08-13,87.8,500871,572750,,foul,4.0,L,R,,0,1,-1.484,0.4805,-0.3719,2.0222,-16.7297,25.1331,-26.3353,69.8,39.0,1967.0,Changeup,버틀러
2018-08-13,92.2,500871,572750,,called_strike,7.0,L,R,,0,0,-1.1404,1.2551,-0.8192,1.9921,-13.9769,27.7651,-16.2442,,,2071.0,2-Seam Fastball,버틀러
2018-08-13,92.8,572041,572750,field_out,hit_into_play,7.0,R,R,line_drive,1,0,-1.1597,1.1235,-0.4004,1.9549,-14.4822,27.4553,-17.6708,83.8,12.0,1969.0,2-Seam Fastball,버틀러
2018-08-13,92.2,572041,572750,,ball,11.0,R,R,,0,0,-1.2177,0.8352,-1.185,3.4405,-14.5759,26.5507,-22.0573,,,1979.0,2-Seam Fastball,버틀러
2018-08-10,94.1,650402,572750,field_out,hit_into_play,14.0,R,R,ground_ball,2,1,-1.2372,0.7906,0.5451,1.3154,-16.5545,27.623,-20.847,72.3,-31.0,1996.0,2-Seam Fastball,버틀러
2018-08-10,83.8,650402,572750,,ball,12.0,R,R,,1,1,0.3362,-0.5604,0.8331,2.8038,2.5253,22.2105,-37.6993,,,,Curveball,버틀러
2018-08-10,86.0,650402,572750,,swinging_strike,14.0,R,R,,1,0,0.1761,-0.3995,0.7263,1.3739,1.0445,22.8467,-35.6393,,,,Curveball,버틀러
2018-08-10,96.3,650402,572750,,ball,14.0,R,R,,0,0,-0.5209,1.2524,0.9153,1.8919,-7.9905,29.3558,-14.3562,,,2174.0,4-Seam Fastball,버틀러
2018-08-10,92.9,519317,572750,walk,ball,12.0,R,R,,3,2,0.3787,0.5594,1.003,4.1673,3.583,27.5233,-25.4683,,,2120.0,Cutter,버틀러
2018-08-10,85.2,519317,572750,,foul,13.0,R,R,,3,2,0.2756,-0.1638,-0.8557,2.0121,2.6765,22.8028,-33.443,105.2,-18.0,,Curveball,버틀러
2018-08-10,83.4,519317,572750,,ball,14.0,R,R,,2,2,0.2135,-0.145,0.6726,1.5064,1.3576,21.7898,-32.9375,,,2403.0,Curveball,버틀러
2018-08-10,85.9,519317,572750,,foul,6.0,R,R,,2,2,0.2712,-0.4295,0.7977,3.0843,2.01,23.4899,-36.5267,70.8,33.0,2643.0,Curveball,버틀러
2018-08-10,92.0,519317,572750,,foul,3.0,R,R,,2,1,0.1363,0.6402,0.5018,3.2743,0.7864,26.8852,-24.17,69.7,41.0,2248.0,Cutter,버틀러
2018-08-10,94.9,519317,572750,,ball,13.0,R,R,,1,1,-0.9958,1.1025,-2.3355,2.1172,-12.0044,29.8015,-17.089,,,1985.0,4-Seam Fastball,버틀러
2018-08-10,95.2,519317,572750,,ball,11.0,R,R,,0,1,-1.0079,1.2603,-1.5241,3.8865,-12.744,30.3545,-15.9293,,,1989.0,4-Seam Fastball,버틀러
2018-08-10,95.2,519317,572750,,called_strike,4.0,R,R,,0,0,-1.1643,1.1095,-0.728,2.9005,-15.3501,30.6257,-17.1412,,,1911.0,2-Seam Fastball,버틀러
2018-08-10,94.6,543305,572750,field_out,hit_into_play,4.0,L,R,ground_ball,1,1,-1.2313,1.0753,-0.5767,2.782,-16.0516,30.4113,-17.8264,95.8,-7.0,1971.0,2-Seam Fastball,버틀러
2018-08-10,94.1,543305,572750,,called_strike,9.0,L,R,,1,0,-1.2245,1.1076,0.356,1.9884,-16.3656,30.8815,-17.1665,,,2036.0,2-Seam Fastball,버틀러
2018-08-10,93.7,543305,572750,,ball,14.0,L,R,,0,0,-1.2888,0.9166,0.1573,1.4114,-16.8759,28.7316,-19.5652,,,1855.0,2-Seam Fastball,버틀러
2018-08-10,93.3,453203,572750,field_out,hit_into_play,5.0,R,R,fly_ball,0,0,-0.5031,1.4927,0.018,2.5961,-6.9447,30.4715,-13.0898,81.8,36.0,2011.0,4-Seam Fastball,버틀러
2018-08-10,88.3,519222,572750,home_run,hit_into_play_score,5.0,R,R,line_drive,1,2,-1.1888,0.8433,-0.2068,2.5688,-13.7518,26.5844,-22.404,102.0,21.0,1639.0,Changeup,버틀러
